hex,bboxes,mask,cls,thermal
0000c1b9,False,False,0.0,False
0000c1ba,False,False,0.0,False
0000c1bb,False,False,0.0,False
0000c1bc,False,False,0.0,False
0000c1bd,False,False,0.0,False
0000c1be,False,False,0.0,False
0000c1bf,False,False,0.0,False
0000c1c0,False,False,0.0,False
0000c1c1,False,False,0.0,False
0000c1c2,False,False,0.0,False
0000c1c3,False,False,0.0,False
0000c1c4,False,False,0.0,False
0000c1c5,False,False,0.0,False
0000c1c6,False,False,0.0,False
0000c1c7,False,False,0.0,False
0000c1c8,False,False,0.0,False
0000c1c9,False,False,0.0,False
0000c1ca,False,False,0.0,False
0000c1cb,False,False,0.0,False
0000c1cc,False,False,0.0,False
0000c1cd,False,False,0.0,False
0000c1ce,False,False,0.0,False
0000c1cf,False,False,0.0,False
0000c1d0,False,False,0.0,False
0000c1d1,False,False,0.0,False
0000c1d2,False,False,0.0,False
0000c1d3,False,False,0.0,False
0000c1d4,False,False,0.0,False
0000c1d5,False,False,0.0,False
0000c1d6,False,False,0.0,False
0000c1d7,False,False,0.0,False
0000c1d8,False,False,0.0,False
0000c1d9,False,False,0.0,False
0000c1da,False,False,0.0,False
0000c1db,False,False,0.0,False
0000c1dc,False,False,0.0,False
0000c1dd,False,False,0.0,False
0000c1de,False,False,0.0,False
0000c1df,False,False,0.0,False
0000c1e0,False,False,0.0,False
0000c1e1,False,False,0.0,False
0000c1e2,False,False,0.0,False
0000c1e3,False,False,0.0,False
0000c1e4,False,False,0.0,False
0000c1e5,False,False,0.0,False
0000c1e6,False,False,0.0,False
0000c1e7,False,False,0.0,False
0000c1e8,False,False,0.0,False
0000c1e9,False,False,0.0,False
0000c1ea,False,False,0.0,False
0000c1eb,False,False,0.0,False
0000c1ec,False,False,0.0,False
0000c1ed,False,False,0.0,False
0000c1ee,False,False,0.0,False
0000c1ef,False,False,0.0,False
0000c1f0,False,False,0.0,False
0000c1f1,False,False,0.0,False
0000c1f2,False,False,0.0,False
0000c1f3,False,False,0.0,False
0000c1f4,False,False,0.0,False
0000c1f5,False,False,0.0,False
0000c1f6,False,False,0.0,False
0000c1f7,False,False,0.0,False
0000c1f8,False,False,0.0,False
0000c1f9,False,False,0.0,False
0000c1fa,False,False,0.0,False
0000c1fb,False,False,0.0,False
0000c1fc,False,False,0.0,False
0000c1fd,False,False,0.0,False
0000c1fe,False,False,0.0,False
0000c1ff,False,False,0.0,False
0000c200,False,False,0.0,False
0000c201,False,False,0.0,False
0000c202,False,False,0.0,False
0000c203,False,False,0.0,False
0000c204,False,False,0.0,False
0000c205,False,False,0.0,False
0000c206,False,False,0.0,False
0000c207,False,False,0.0,False
0000c208,False,False,0.0,False
0000c209,False,False,0.0,False
0000c20a,False,False,0.0,False
0000c20b,False,False,0.0,False
0000c20c,False,False,0.0,False
0000c20d,False,False,0.0,False
0000c20e,False,False,0.0,False
0000c20f,False,False,0.0,False
0000c210,False,False,0.0,False
0000c211,False,False,0.0,False
0000c212,False,False,0.0,False
0000c213,False,False,0.0,False
0000c214,False,False,0.0,False
0000c215,False,False,0.0,False
0000c216,False,False,0.0,False
0000c217,False,False,0.0,False
0000c218,False,False,0.0,False
0000c219,False,False,0.0,False
0000c21a,False,False,0.0,False
0000c21b,False,False,0.0,False
0000c21c,False,False,0.0,False
0000c21d,False,False,0.0,False
0000c21e,False,False,0.0,False
0000c21f,False,False,0.0,False
0000c220,False,False,0.0,False
0000c221,False,False,0.0,False
0000c222,False,False,0.0,False
0000c223,False,False,0.0,False
0000c224,False,False,0.0,False
0000c225,False,False,0.0,False
0000c226,False,False,0.0,False
0000c227,False,False,0.0,False
0000c228,False,False,0.0,False
0000c229,False,False,0.0,False
0000c22a,False,False,0.0,False
0000c22b,False,False,0.0,False
0000c22c,False,False,0.0,False
0000c22d,False,False,0.0,False
0000c22e,False,False,0.0,False
0000c22f,False,False,0.0,False
0000c230,False,False,0.0,False
0000c231,False,False,0.0,False
0000c232,False,False,0.0,False
0000c233,False,False,0.0,False
0000c234,False,False,0.0,False
0000c235,False,False,0.0,False
0000c236,False,False,0.0,False
0000c237,False,False,0.0,False
0000c238,False,False,0.0,False
0000c239,False,False,0.0,False
0000c23a,False,False,0.0,False
0000c23b,False,False,0.0,False
0000c23c,False,False,0.0,False
0000c23d,False,False,0.0,False
0000c23e,False,False,0.0,False
0000c23f,False,False,0.0,False
0000c240,False,False,0.0,False
0000c241,False,False,0.0,False
0000c242,False,False,0.0,False
0000c243,False,False,0.0,False
0000c244,False,False,0.0,False
0000c245,False,False,0.0,False
0000c246,False,False,0.0,False
0000c247,False,False,0.0,False
0000c248,False,False,0.0,False
0000c249,False,False,0.0,False
0000c24a,False,False,0.0,False
0000c24b,False,False,0.0,False
0000c24c,False,False,0.0,False
0000c24d,False,False,0.0,False
0000c24e,False,False,0.0,False
0000c24f,False,False,0.0,False
0000c250,False,False,0.0,False
0000c251,False,False,0.0,False
0000c252,False,False,0.0,False
0000c253,False,False,0.0,False
0000c254,False,False,0.0,False
0000c255,False,False,0.0,False
0000c256,False,False,0.0,False
0000c257,False,False,0.0,False
0000c258,False,False,0.0,False
0000c259,False,False,0.0,False
0000c25a,False,False,0.0,False
0000c25b,False,False,0.0,False
0000c25c,False,False,0.0,False
0000c25d,False,False,0.0,False
0000c25e,False,False,0.0,False
0000c25f,False,False,0.0,False
0000c260,False,False,0.0,False
0000c261,False,False,0.0,False
0000c262,False,False,0.0,False
0000c263,False,False,0.0,False
0000c264,False,False,0.0,False
0000c265,False,False,0.0,False
0000c266,False,False,0.0,False
0000c267,False,False,0.0,False
0000c268,False,False,0.0,False
0000c269,False,False,0.0,False
0000c26a,False,False,0.0,False
0000c26b,False,False,0.0,False
0000c26c,False,False,0.0,False
0000c26d,False,False,0.0,False
0000c26e,False,False,0.0,False
0000c26f,False,False,0.0,False
0000c270,False,False,0.0,False
0000c271,False,False,0.0,False
0000c272,False,False,0.0,False
0000c273,False,False,0.0,False
0000c274,False,False,0.0,False
0000c275,False,False,0.0,False
0000c276,False,False,0.0,False
0000c277,False,False,0.0,False
0000c278,False,False,0.0,False
0000c279,False,False,0.0,False
0000c27a,False,False,0.0,False
0000c27b,False,False,0.0,False
0000c27c,False,False,0.0,False
0000c27d,False,False,0.0,False
0000c27e,False,False,0.0,False
0000c27f,False,False,0.0,False
0000c280,False,False,0.0,False
0000c281,False,False,0.0,False
0000c282,False,False,0.0,False
0000c283,False,False,0.0,False
0000c284,False,False,0.0,False
0000c285,False,False,0.0,False
0000c286,False,False,0.0,False
0000c287,False,False,0.0,False
0000c288,False,False,0.0,False
0000c289,False,False,0.0,False
0000c28a,False,False,0.0,False
0000c28b,False,False,0.0,False
0000c28c,False,False,0.0,False
0000c28d,False,False,0.0,False
0000c28e,False,False,0.0,False
0000c28f,False,False,0.0,False
0000c290,False,False,0.0,False
0000c291,False,False,0.0,False
0000c292,False,False,0.0,False
0000c293,False,False,0.0,False
0000c294,False,False,0.0,False
0000c295,False,False,0.0,False
0000c296,False,False,0.0,False
0000c297,False,False,0.0,False
0000c298,False,False,0.0,False
0000c299,False,False,0.0,False
0000c29a,False,False,0.0,False
0000c29b,False,False,0.0,False
0000c29c,False,False,0.0,False
0000c29d,False,False,0.0,False
0000c29e,False,False,0.0,False
0000c29f,False,False,0.0,False
0000c2a0,False,False,0.0,False
0000c2a1,False,False,0.0,False
0000c2a2,False,False,0.0,False
0000c2a3,False,False,0.0,False
0000c2a4,False,False,0.0,False
0000c2a5,False,False,0.0,False
0000c2a6,False,False,0.0,False
0000c2a7,False,False,0.0,False
0000c2a8,False,False,0.0,False
0000c2a9,False,False,0.0,False
0000c2aa,False,False,0.0,False
0000c2ab,False,False,0.0,False
0000c2ac,False,False,0.0,False
0000c2ad,False,False,0.0,False
0000c2ae,False,False,0.0,False
0000c2af,False,False,0.0,False
0000c2b0,False,False,0.0,False
0000c2b1,False,False,0.0,False
0000c2b2,False,False,0.0,False
0000c2b3,False,False,0.0,False
0000c2b4,False,False,0.0,False
0000c2b5,False,False,0.0,False
0000c2b6,False,False,0.0,False
0000c2b7,False,False,0.0,False
0000c2b8,False,False,0.0,False
0000c2b9,False,False,0.0,False
0000c2ba,False,False,0.0,False
0000c2bb,False,False,0.0,False
0000c2bc,False,False,0.0,False
0000c2bd,False,False,0.0,False
0000c2be,False,False,0.0,False
0000c2bf,False,False,0.0,False
0000c2c0,False,False,0.0,False
0000c2c1,False,False,0.0,False
0000c2c2,False,False,0.0,False
0000c2c3,False,False,0.0,False
0000c2c4,False,False,0.0,False
0000c2c5,False,False,0.0,False
0000c2c6,False,False,0.0,False
0000c2c7,False,False,0.0,False
0000c2c8,False,False,0.0,False
0000c2c9,False,False,0.0,False
0000c2ca,False,False,0.0,False
0000c2cb,False,False,0.0,False
0000c2cc,False,False,0.0,False
0000c2cd,False,False,0.0,False
0000c2ce,False,False,0.0,False
0000c2cf,False,False,0.0,False
0000c2d0,False,False,0.0,False
0000c2d1,False,False,0.0,False
0000c2d2,False,False,0.0,False
0000c2d3,False,False,0.0,False
0000c2d4,False,False,0.0,False
0000c2d5,False,False,0.0,False
0000c2d6,False,False,0.0,False
0000c2d7,False,False,0.0,False
0000c2d8,False,False,0.0,False
0000c2d9,False,False,0.0,False
0000c2da,False,False,0.0,False
0000c2db,False,False,0.0,False
0000c2dc,False,False,0.0,False
0000c2dd,False,False,0.0,False
0000c2de,False,False,0.0,False
0000c2df,False,False,0.0,False
0000c2e0,False,False,0.0,False
0000c2e1,False,False,0.0,False
0000c2e2,False,False,0.0,False
0000c2e3,False,False,0.0,False
0000c2e4,False,False,0.0,False
0000c2e5,False,False,0.0,False
0000c2e6,False,False,0.0,False
0000c2e7,False,False,0.0,False
0000c2e8,False,False,0.0,False
0000c2e9,False,False,0.0,False
0000c2ea,False,False,0.0,False
0000c2eb,False,False,0.0,False
0000c2ec,False,False,0.0,False
0000c2ed,False,False,0.0,False
0000c2ee,False,False,0.0,False
0000c2ef,False,False,0.0,False
0000c2f0,False,False,0.0,False
0000c2f1,False,False,0.0,False
0000c2f2,False,False,0.0,False
0000c2f3,False,False,0.0,False
0000c2f4,False,False,0.0,False
0000c2f5,False,False,0.0,False
0000c2f6,False,False,0.0,False
0000c2f7,False,False,0.0,False
0000c2f8,False,False,0.0,False
0000c2f9,False,False,0.0,False
0000c2fa,False,False,0.0,False
0000c2fb,False,False,0.0,False
0000c2fc,False,False,0.0,False
0000c2fd,False,False,0.0,False
0000c2fe,False,False,0.0,False
0000c2ff,False,False,0.0,False
0000c300,False,False,0.0,False
0000c301,False,False,0.0,False
0000c302,False,False,0.0,False
0000c303,False,False,0.0,False
0000c304,False,False,0.0,False
0000c305,False,False,0.0,False
0000c306,False,False,0.0,False
0000c307,False,False,0.0,False
0000c308,False,False,0.0,False
0000c309,False,False,0.0,False
0000c30a,False,False,0.0,False
0000c30b,False,False,0.0,False
0000c30c,False,False,0.0,False
0000c30d,False,False,0.0,False
0000c30e,False,False,0.0,False
0000c30f,False,False,0.0,False
0000c310,False,False,0.0,False
0000c311,False,False,0.0,False
0000c312,False,False,0.0,False
0000c313,False,False,0.0,False
0000c314,False,False,0.0,False
0000c315,False,False,0.0,False
0000c316,False,False,0.0,False
0000c317,False,False,0.0,False
0000c318,False,False,0.0,False
0000c319,False,False,0.0,False
0000c31a,False,False,0.0,False
0000c31b,False,False,0.0,False
0000c31c,False,False,0.0,False
0000c31d,False,False,0.0,False
0000c31e,False,False,0.0,False
0000c31f,False,False,0.0,False
0000c320,False,False,0.0,False
0000c321,False,False,0.0,False
0000c322,False,False,0.0,False
0000c323,False,False,0.0,False
0000c324,False,False,0.0,False
0000c325,False,False,0.0,False
0000c326,False,False,0.0,False
0000c327,False,False,0.0,False
0000c328,False,False,0.0,False
0000c329,False,False,0.0,False
0000c32a,False,False,0.0,False
0000c32b,False,False,0.0,False
0000c32c,False,False,0.0,False
0000c32d,False,False,0.0,False
0000c32e,False,False,0.0,False
0000c32f,False,False,0.0,False
0000c330,False,False,0.0,False
0000c331,False,False,0.0,False
0000c332,False,False,0.0,False
0000c333,False,False,0.0,False
0000c334,False,False,0.0,False
0000c335,False,False,0.0,False
0000c336,False,False,0.0,False
0000c337,False,False,0.0,False
0000c338,False,False,0.0,False
0000c339,False,False,0.0,False
0000c33a,False,False,0.0,False
0000c33b,False,False,0.0,False
0000c33c,False,False,0.0,False
0000c33d,False,False,0.0,False
0000c33e,False,False,0.0,False
0000c33f,False,False,0.0,False
0000c340,False,False,0.0,False
0000c341,False,False,0.0,False
0000c342,False,False,0.0,False
0000c343,False,False,0.0,False
0000c344,False,False,0.0,False
0000c345,False,False,0.0,False
0000c346,False,False,0.0,False
0000c347,False,False,0.0,False
0000c348,False,False,0.0,False
0000c349,False,False,0.0,False
0000c34a,False,False,0.0,False
0000c34b,False,False,0.0,False
0000c34c,False,False,0.0,False
0000c34d,False,False,0.0,False
0000c34e,False,False,0.0,False
0000c34f,True,False,1.0,False
0000c350,True,False,1.0,False
0000c351,True,False,1.0,False
0000c352,False,False,0.0,False
0000c353,False,False,0.0,False
0000c354,False,False,0.0,False
0000c355,False,False,0.0,False
0000c356,False,False,0.0,False
0000c357,False,False,0.0,False
0000c358,True,False,1.0,False
0000c359,True,False,1.0,False
0000c35a,False,False,0.0,False
0000c35b,False,False,0.0,False
0000c35c,True,False,1.0,False
0000c35d,False,False,0.0,False
0000c35e,True,False,1.0,False
0000c35f,False,False,0.0,False
0000c360,True,False,1.0,False
0000c361,False,False,0.0,False
0000c362,False,False,0.0,False
0000c363,False,False,0.0,False
0000c364,False,False,0.0,False
0000c365,False,False,0.0,False
0000c366,False,False,0.0,False
0000c367,False,False,0.0,False
0000c368,False,False,0.0,False
0000c369,True,False,1.0,False
0000c36a,True,False,1.0,False
0000c36b,False,False,0.0,False
0000c36c,False,False,0.0,False
0000c36d,False,False,0.0,False
0000c36e,False,False,0.0,False
0000c36f,False,False,0.0,False
0000c370,False,False,0.0,False
0000c371,False,False,0.0,False
0000c372,False,False,0.0,False
0000c373,False,False,0.0,False
0000c374,False,False,0.0,False
0000c375,False,False,0.0,False
0000c376,False,False,0.0,False
0000c377,False,False,0.0,False
0000c378,False,False,0.0,False
0000c379,False,False,0.0,False
0000c37a,False,False,0.0,False
0000c37b,False,False,0.0,False
0000c37c,False,False,0.0,False
0000c37d,False,False,0.0,False
0000c37e,False,False,0.0,False
0000c37f,False,False,0.0,False
0000c380,False,False,0.0,False
0000c381,False,False,0.0,False
0000c382,False,False,0.0,False
0000c383,False,False,0.0,False
0000c384,False,False,0.0,False
0000c385,False,False,0.0,False
0000c386,False,False,0.0,False
0000c387,False,False,0.0,False
0000c388,True,False,1.0,False
0000c389,True,False,1.0,False
0000c38a,True,False,1.0,False
0000c38b,True,False,1.0,False
0000c38c,True,False,1.0,False
0000c38d,False,False,0.0,False
0000c38e,False,False,0.0,False
0000c38f,True,False,1.0,False
0000c390,True,False,1.0,False
0000c391,False,False,0.0,False
0000c392,True,False,1.0,False
0000c393,True,False,1.0,False
0000c394,False,False,0.0,False
0000c395,True,False,1.0,False
0000c396,True,False,1.0,False
0000c397,False,False,0.0,False
0000c398,False,False,0.0,False
0000c399,False,False,0.0,False
0000c39a,False,False,0.0,False
0000c39b,False,False,0.0,False
0000c39c,False,False,0.0,False
0000c39d,False,False,0.0,False
0000c39e,True,False,1.0,False
0000c39f,False,False,0.0,False
0000c3a0,True,False,1.0,False
0000c3a1,True,False,1.0,False
0000c3a2,False,False,0.0,False
0000c3a3,False,False,0.0,False
0000c3a4,True,False,1.0,False
0000c3a5,False,False,0.0,False
0000c3a6,False,False,0.0,False
0000c3a7,True,False,1.0,False
0000c3a8,False,False,0.0,False
0000c3a9,False,False,0.0,False
0000c3aa,True,False,1.0,False
0000c3ab,False,False,0.0,False
0000c3ac,True,False,1.0,False
0000c3ad,True,False,1.0,False
0000c3ae,True,False,1.0,False
0000c3af,True,False,1.0,False
0000c3b0,False,False,0.0,False
0000c3b1,False,False,0.0,False
0000c3b2,False,False,0.0,False
0000c3b3,False,False,0.0,False
0000c3b4,False,False,0.0,False
0000c3b5,True,False,1.0,False
0000c3b6,True,False,1.0,False
0000c3b7,True,False,1.0,False
0000c3b8,False,False,0.0,False
0000c3b9,True,False,1.0,False
0000c3ba,False,False,0.0,False
0000c3bb,True,False,1.0,False
0000c3bc,True,False,1.0,False
0000c3bd,False,False,0.0,False
0000c3be,False,False,0.0,False
0000c3bf,False,False,0.0,False
0000c3c0,True,False,1.0,False
0000c3c1,True,False,1.0,False
0000c3c2,False,False,0.0,False
0000c3c3,False,False,0.0,False
0000c3c4,False,False,0.0,False
0000c3c5,False,False,0.0,False
0000c3c6,True,False,1.0,False
0000c3c7,False,False,0.0,False
0000c3c8,False,False,0.0,False
0000c3c9,True,False,1.0,False
0000c3ca,True,False,1.0,False
0000c3cb,True,False,1.0,False
0000c3cc,False,False,0.0,False
0000c3cd,False,False,0.0,False
